code,title,office,program,economic_class_primary,counts_in_total,item_url
04.62.02.14,תמיכה בהנצחת רבנים ראשיים,משרד ראש הממשלה,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/eff1267f32a1
04.62.02.15,תמיכה בייעוץ לנישואין,משרד ראש הממשלה,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/e128622eca5c
04.62.02.16,מנהלת זהות יהודית,משרד ראש הממשלה,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/6e3956fee904
04.62.02.17,שמיטה,משרד ראש הממשלה,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/e8ce40bcc022
04.62.02.18,זהות יהודית - תמיכה,משרד ראש הממשלה,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/b832deedaa29
04.62.02.19,הכנסות מתרומות המרכז למקומות קדושים,משרד ראש הממשלה,תמיכה בשירותי דת,הכנסות מיועדות,no,https://next.obudget.org/i/6e023a39699d
04.62.02.20,הוצאות בדק בית וצדקה מכספי תרומות המרכז למקומות קדושים,משרד ראש הממשלה,תמיכה בשירותי דת,קניות,yes,https://next.obudget.org/i/5de0a5996882
04.62.02.21,פיתוח מקומות קדושים,משרד ראש הממשלה,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/2393d89aa318
04.62.02.30,תמיכות שמיטה,משרד ראש הממשלה,תמיכה בשירותי דת,העברות,yes,https://next.obudget.org/i/5d6d9f5c6c13
04.62.03.01,השתתפות בתקציב מועצות בתי העלמין בירושלים,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/49ac3e207ace
04.62.03.02,מועצת בתי העלמין תל רגב,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/b3d7f7736565
04.62.03.03,פיתוח בתי עלמין,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/242e965f4fb0
04.62.03.04,פיתוח בית העלמין תל רגב,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/0f7ce49fef67
04.62.03.05,השתתפות ברשות לפינוי חללים,משרד ראש הממשלה,בתי עלמין,העברות  פנים תקציביות,no,https://next.obudget.org/i/59e06aa0657e
04.62.03.06,מועצת בתי העלמין ברקת,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/9e87e7224669
04.62.03.07,קבורה חילונית,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/95b4eb04d71f
04.62.03.08,תפעול ופיתוח קברי אבות,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/fa781719f17a
04.62.03.09,פיתוח מועצת בתי העלמין ירושלים,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/9ac9de73930e
04.62.03.10,פיתוח בית העלמין ברקת,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/8c8424f04baf
04.62.03.11,קבורה רוויה,משרד ראש הממשלה,בתי עלמין,העברות,yes,https://next.obudget.org/i/f1c9d13fc623
04.62.03.12,השתתפות בלפמ,משרד ראש הממשלה,בתי עלמין,קניות,yes,https://next.obudget.org/i/119ebb04c74f
04.62.04.01,תמיכה בהקמת מוסדות דת המשכי,משרד ראש הממשלה,תמיכה בהקמת מוסדות דת,העברות,yes,https://next.obudget.org/i/32f0d2f65ed6
04.62.04.02,הקמת מוסדות דת שוטף,משרד ראש הממשלה,תמיכה בהקמת מוסדות דת,העברות,yes,https://next.obudget.org/i/8c0548ebea75
04.62.06.09,פרויקט מחשוב מועצות דתיות,משרד ראש הממשלה,תפעול,קניות,yes,https://next.obudget.org/i/e734a33ac19b
04.62.07.01,שיא כח אדם,משרד ראש הממשלה,מערך הגיור,שכר,yes,https://next.obudget.org/i/bec05c6b8731
04.62.07.02,עבודה בלתי צמיתה,משרד ראש הממשלה,מערך הגיור,שכר,yes,https://next.obudget.org/i/a26355050cff
04.62.07.03,שעות נוספות,משרד ראש הממשלה,מערך הגיור,שכר,yes,https://next.obudget.org/i/3fa47af8816e
04.62.07.04,החזר הוצאות רכב,משרד ראש הממשלה,מערך הגיור,שכר,yes,https://next.obudget.org/i/bc2f8ef9f467
04.62.07.05,שעות העסקה - דייני גיור,משרד ראש הממשלה,מערך הגיור,שכר,yes,https://next.obudget.org/i/ffa365e722e6
04.62.07.06,הוצאות פרישה,משרד ראש הממשלה,מערך הגיור,שכר,yes,https://next.obudget.org/i/5dbc7b55aba7
04.62.07.07,הוצאות תפעול,משרד ראש הממשלה,מערך הגיור,קניות,yes,https://next.obudget.org/i/2a0907f0f972
04.62.07.08,הוצאות מחשוב,משרד ראש הממשלה,מערך הגיור,קניות,yes,https://next.obudget.org/i/0a9f50674908
04.62.07.09,פעולות,משרד ראש הממשלה,מערך הגיור,קניות,yes,https://next.obudget.org/i/34c7756737dc
04.62.07.10,השתתפות במנהל הדיור הממשלתי,משרד ראש הממשלה,מערך הגיור,העברות  פנים תקציביות,no,https://next.obudget.org/i/ab2aeb92edde
04.62.07.11,השתתפות במנהל הרכב,משרד ראש הממשלה,מערך הגיור,העברות  פנים תקציביות,no,https://next.obudget.org/i/36500cf19db8
04.62.07.12,תמיכות - גיור,משרד ראש הממשלה,מערך הגיור,העברות,yes,https://next.obudget.org/i/9547567d8341
05.02.04.36,ביקורת במוסדות דת,משרד האוצר,אגף החשב הכללי,קניות,yes,https://next.obudget.org/i/9c3f78611d83
15.12.01.13,חוק אתרי הנצחה,משרד הביטחון,שיקום משפחות והנצחה,קניות,yes,https://next.obudget.org/i/c58f662388dc
18.01.01.03,העברה לועד המקומי בחברון,רשויות מקומיות,מענקים שוטפים לרשויות,העברות,yes,https://next.obudget.org/i/1d6431127c27
18.01.01.75,"השתתפות במשרד רוה""מ - הכותל המערבי",רשויות מקומיות,מענקים שוטפים לרשויות,העברות  פנים תקציביות,no,https://next.obudget.org/i/f78404f4ae57
18.01.01.79,"מימון ארוע ""מועצות אזוריות מצדיעות לירושלים""",רשויות מקומיות,מענקים שוטפים לרשויות,העברות,yes,https://next.obudget.org/i/ad1aaea789fe
18.01.01.80,השתתפות משרד ראש הממשלה- מפגן התיישבות בירושלים לפי החלטת ממשלה 3538,רשויות מקומיות,מענקים שוטפים לרשויות,העברות  פנים תקציביות,no,https://next.obudget.org/i/b46349baa01f
18.01.01.83,"השתתפות במשרד השיכון - החורבה, ה""מ 2268",רשויות מקומיות,מענקים שוטפים לרשויות,העברות  פנים תקציביות,no,https://next.obudget.org/i/8582c9577ee4
18.03.03.11,השתתפות משרד הדתות,רשויות מקומיות,הדרכה מחקרים וייעוץ,העברות  פנים תקציביות,no,https://next.obudget.org/i/0d239948aafb
18.04.01.04,שירותי דת לקראים,רשויות מקומיות,שירותי דת לעדות לא,העברות,yes,https://next.obudget.org/i/bc991fcb1770
18.04.01.08,שרותי דת לשומרונים,רשויות מקומיות,שירותי דת לעדות לא,העברות,yes,https://next.obudget.org/i/b285cfd7f4a2
18.04.03.01,שירותי דת לקראים,רשויות מקומיות,שירותי דת לקראים,העברות,yes,https://next.obudget.org/i/144612d94607
18.04.03.02,השתתפות בסעיף 06- קראים,רשויות מקומיות,שירותי דת לקראים,העברות  פנים תקציביות,no,https://next.obudget.org/i/93524ba98698
18.11.02.10,סיוע מיוחד לקרית ארבע והיישוב היהודי בחברון,הרשויות המקומיות,מענקים אזוריים,העברות,yes,https://next.obudget.org/i/589b1b3cca1a
18.11.02.15,נתיב האבות החלטת ממשלה 3598: תקציבי פיתוח,הרשויות המקומיות,מענקים אזוריים,העברות,yes,https://next.obudget.org/i/8387444a0887
18.11.02.16,נתיב האבות החלטת ממשלה 3598: תקציבים שוטפים,הרשויות המקומיות,מענקים אזוריים,העברות,yes,https://next.obudget.org/i/502c86a91a39
19.21.09.41,רשות העתיקות,"משרד המדע והחלל, התרבות",רשות העתיקות,העברות,yes,https://next.obudget.org/i/8de2622d096b
19.21.09.47,עובדים מיידיים- רשות העתיקות,"משרד המדע, התרבות",רשות העתיקות,קניות,yes,https://next.obudget.org/i/961f81455ab0
19.21.09.49,הכנסות ממנהל מקרקעי ישראל,"משרד המדע והחלל, התרבות",רשות העתיקות,הכנסות מיועדות,no,https://next.obudget.org/i/955e285e7a28
19.31.03.01,עתודה לקידום התרבות,"משרד המדע והחלל, התרבות",מינהל תרבות,העברות,yes,https://next.obudget.org/i/c172003e1fad
19.31.03.02,השתתפות מסעיף 13,"משרד המדע, התרבות",מינהל תרבות,העברות  פנים תקציביות,no,https://next.obudget.org/i/2efe50bbe179
19.31.03.03,השתתפות משרד הפנים,משרד המדע והטכנולוגיה,מינהל תרבות,העברות  פנים תקציביות,no,https://next.obudget.org/i/5bda206392f7
19.31.03.04,עתודה לשיפוץ ביתן באושוויץ,משרד המדע והטכנולוגיה,מינהל תרבות,קניות,yes,https://next.obudget.org/i/9873135f2b67
19.31.03.05,תאטראות - תמיכה,"משרד המדע, התרבות",מנהל תרבות,העברות,yes,https://next.obudget.org/i/6088a12c1767
19.31.03.06,עתודה לקולנוע,"משרד המדע והחלל, התרבות",מינהל תרבות,העברות,yes,https://next.obudget.org/i/0ac8eee267c0
19.31.03.07,מכון יד בן-צבי,"משרד המדע, התרבות",מנהל תרבות,העברות,yes,https://next.obudget.org/i/925088a945dc
19.31.03.08,השתתפות משרד ראש הממשלה בתרבות,"משרד המדע והחלל, התרבות",מינהל תרבות,העברות  פנים תקציביות,no,https://next.obudget.org/i/150ab1d270a0
19.31.03.09,האקדמיה ללשון העברית,"משרד המדע, התרבות",מנהל תרבות,העברות,yes,https://next.obudget.org/i/889ff1285410
19.31.03.10,השתתפות חינוך בתרבות,"משרד המדע, התרבות",מינהל תרבות,העברות  פנים תקציביות,no,https://next.obudget.org/i/261534e9f93a
19.31.03.11,השתתפות חינוך במגה שיפוצים,"משרד המדע, התרבות",מינהל תרבות,העברות  פנים תקציביות,no,https://next.obudget.org/i/59d07a11c9a0
19.31.03.12,מגה שיפוצים,"משרד המדע והחלל, התרבות",מינהל תרבות,העברות,yes,https://next.obudget.org/i/3e1f1a99c7d0
19.31.03.13,מחזות זמר,"משרד המדע, התרבות",מינהל תרבות,העברות,yes,https://next.obudget.org/i/ceca5576a4ce
19.31.03.14,אומנות פלסטית,"משרד המדע, התרבות",מנהל תרבות,העברות,yes,https://next.obudget.org/i/3cac004a7c4e
19.31.03.15,בית התפוצות,"משרד המדע והחלל, התרבות",מינהל תרבות,העברות,yes,https://next.obudget.org/i/a3dec1704bcd
19.31.03.16,פסטיבלים לתרבות ואמנות -תמיכה,"משרד המדע, התרבות",מנהל תרבות,העברות,yes,https://next.obudget.org/i/bdc497ba8b24
19.31.03.17,עלויות מעבר,"משרד המדע, התרבות",מנהל תרבות,העברות,yes,https://next.obudget.org/i/5ee79b327029
19.31.03.18,קולנוע - תמיכה,משרד המדע והטכנולוגיה,תמיכה במוסדות תרבות,העברות,yes,https://next.obudget.org/i/68ea33db79cd
19.31.03.19,הענקות ליוצרים,"משרד המדע, התרבות",מנהל תרבות,העברות,yes,https://next.obudget.org/i/8bbe0f3314bc
19.31.03.20,קרן לעזרת סופרים אמנים,משרד המדע והטכנולוגיה,תמיכה במוסדות תרבות,העברות,yes,https://next.obudget.org/i/0b44c5c38cec
19.31.03.21,קרן מלגות לתלמידים לאומנות,משרד המדע והטכנולוגיה,תמיכה במוסדות תרבות,העברות,yes,https://next.obudget.org/i/d0893303a0fd
19.31.03.22,שריפה בכרמל,"משרד המדע, התרבות",מינהל תרבות,העברות,yes,https://next.obudget.org/i/cf14807c0258
19.31.03.23,מורשת עדות ישראל -תמיכה,משרד המדע והטכנולוגיה,תמיכה במוסדות תרבות,העברות,yes,https://next.obudget.org/i/698d5e5c2062
19.31.03.24,שכר יעוץ וסקרים,משרד המדע והטכנולוגיה,תמיכה במוסדות תרבות,קניות,yes,https://next.obudget.org/i/e40193bfd618
19.31.03.26,פעולות חינוכיות במוזיאונים,"משרד המדע, התרבות",מנהל תרבות,העברות,yes,https://next.obudget.org/i/d0d121ca000f
19.31.03.27,"בי""ס לאומנות-תמיכה",משרד המדע והטכנולוגיה,תמיכה במוסדות תרבות,העברות,yes,https://next.obudget.org/i/b4757eed2d33
19.31.03.28,מימון חוק אזרחים ותיקים,משרד המדע והטכנולוגיה,תמיכה במוסדות תרבות,העברות,yes,https://next.obudget.org/i/d4f23548dec2
19.31.03.29,הכשרת מנהלים למוסדות תרבות,"משרד המדע, התרבות",מנהל תרבות,העברות,yes,https://next.obudget.org/i/9c18c0c8fbb5
19.31.03.30,רזרבה להתייקרויות תשלומי העברה,"משרד המדע והחלל, התרבות",מינהל תרבות,העברות,yes,https://next.obudget.org/i/ba42cfa42010
19.31.03.31,זלמן שזר,"משרד המדע והחלל, התרבות",מינהל תרבות,העברות,yes,https://next.obudget.org/i/f769d2dcb424
19.31.03.32,קבוצות תיאטרון פרוייקטים ויוזמות - תמיכה,"משרד המדע והחלל, התרבות",מינהל תרבות,העברות,yes,https://next.obudget.org/i/843ad3b74d65
19.31.03.33,"הפצת תרבות ישראלית בחו""ל - תמיכה",משרד המדע והטכנולוגיה,תמיכה במוסדות תרבות,העברות,yes,https://next.obudget.org/i/837278185cd2
